f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f jL1m jL1f jL2m jL2f jV0500m jV0500f jV0600m jV0600f jV0700m jV0700f jV0200m jV0200f 
9.54548e+006 0.0477309 6.27975 0 0 0.0606673 -88.7354 0.447765 1.24712 0 0 1 0 0 180 5.30417e-006 5.32453 4.77309e-007 -173.72 1.07421e-005 91.2471 0.000920771 -90.9845 0.000726881 91.1324 0.00018392 83.9991 
9.7701e+006 0.045576 6.19134 0 0 0.0592812 -88.709 0.447859 1.2741 0 0 1 0 0 180 5.06467e-006 5.25807 4.5576e-007 -173.809 1.09972e-005 91.2741 0.000942294 -91.0061 0.000744143 91.162 0.000188057 83.6842 
1e+007 0.0435186 6.106 0 0 0.0579274 -88.6822 0.447958 1.30153 0 0 1 0 0 180 4.83601e-006 5.19419 4.35186e-007 -173.894 1.12584e-005 91.3015 0.000964314 -91.0282 0.000761821 91.192 0.00019228 83.3664 
1.02353e+007 0.0415542 6.02369 0 0 0.0566053 -88.655 0.448061 1.3294 0 0 1 0 0 180 4.6177e-006 5.13284 4.15542e-007 -173.976 1.1526e-005 91.3294 0.000986842 -91.0506 0.000779927 91.2224 0.00019659 83.0458 
1.04762e+007 0.0396788 5.94435 0 0 0.055314 -88.6272 0.448168 1.35773 0 0 1 0 0 180 4.40926e-006 5.07397 3.96788e-007 -174.056 1.18e-005 91.3577 0.00100989 -91.0735 0.000798471 91.2532 0.000200989 82.7222 
1.07227e+007 0.0378882 5.86791 0 0 0.0540529 -88.599 0.448281 1.3865 0 0 1 0 0 180 4.21026e-006 5.01754 3.78882e-007 -174.132 1.20807e-005 91.3865 0.00103347 -91.0967 0.000817464 91.2844 0.000205477 82.3954 
1.0975e+007 0.0361786 5.79431 0 0 0.0528212 -88.5703 0.448397 1.41572 0 0 1 0 0 180 4.02027e-006 4.96349 3.61786e-007 -174.206 1.23682e-005 91.4157 0.00105759 -91.1203 0.000836917 91.316 0.000210056 82.0653 
1.12332e+007 0.0345465 5.7235 0 0 0.0516183 -88.5411 0.448519 1.44537 0 0 1 0 0 180 3.83888e-006 4.91178 3.45465e-007 -174.277 1.26627e-005 91.4454 0.00108226 -91.1443 0.000856843 91.3479 0.000214727 81.7319 
1.14976e+007 0.0329882 5.65542 0 0 0.0504435 -88.5115 0.448646 1.47546 0 0 1 0 0 180 3.6657e-006 4.86236 3.29882e-007 -174.345 1.29643e-005 91.4755 0.0011075 -91.1687 0.000877254 91.3803 0.000219491 81.395 
1.17681e+007 0.0315004 5.59001 0 0 0.049296 -88.4814 0.448778 1.50598 0 0 1 0 0 180 3.50037e-006 4.81518 3.15004e-007 -174.41 1.32733e-005 91.506 0.00113332 -91.1934 0.000898161 91.413 0.000224348 81.0545 
1.2045e+007 0.0300801 5.52722 0 0 0.0481754 -88.4509 0.448916 1.53691 0 0 1 0 0 180 3.34252e-006 4.7702 3.00801e-007 -174.473 1.35898e-005 91.5369 0.00115973 -91.2186 0.000919578 91.446 0.000229301 80.7102 
1.23285e+007 0.028724 5.46699 0 0 0.0470809 -88.42 0.449059 1.56826 0 0 1 0 0 180 3.19182e-006 4.72737 2.8724e-007 -174.533 1.3914e-005 91.5683 0.00118674 -91.2441 0.000941517 91.4795 0.00023435 80.3621 
1.26186e+007 0.0274293 5.40925 0 0 0.046012 -88.3886 0.449209 1.60002 0 0 1 0 0 180 3.04795e-006 4.68663 2.74293e-007 -174.591 1.42462e-005 91.6 0.00121437 -91.2701 0.000963992 91.5133 0.000239495 80.0101 
1.29155e+007 0.0261933 5.35396 0 0 0.0449681 -88.3569 0.449364 1.63217 0 0 1 0 0 180 2.91059e-006 4.64795 2.61933e-007 -174.646 1.45864e-005 91.6322 0.00124264 -91.2964 0.000987017 91.5474 0.000244739 79.6541 
1.32194e+007 0.0250133 5.30105 0 0 0.0439485 -88.3247 0.449526 1.6647 0 0 1 0 0 180 2.77945e-006 4.61127 2.50133e-007 -174.699 1.4935e-005 91.6647 0.00127154 -91.323 0.00101061 91.5819 0.00025008 79.2939 
1.35305e+007 0.0238867 5.25047 0 0 0.0429527 -88.2921 0.449694 1.6976 0 0 1 0 0 180 2.65426e-006 4.57655 2.38867e-007 -174.75 1.52922e-005 91.6976 0.00130111 -91.35 0.00103477 91.6167 0.000255521 78.9294 
1.38489e+007 0.0228111 5.20216 0 0 0.0419801 -88.2592 0.449869 1.73086 0 0 1 0 0 180 2.53473e-006 4.54373 2.28111e-007 -174.798 1.56581e-005 91.7309 0.00133135 -91.3774 0.00105954 91.6518 0.000261061 78.5606 
1.41747e+007 0.0217842 5.15605 0 0 0.0410303 -88.2259 0.450051 1.76446 0 0 1 0 0 180 2.42062e-006 4.51276 2.17842e-007 -174.844 1.60331e-005 91.7645 0.00136227 -91.4051 0.00108491 91.6873 0.000266702 78.1874 
1.45083e+007 0.0208038 5.1121 0 0 0.0401027 -88.1923 0.45024 1.79838 0 0 1 0 0 180 2.31168e-006 4.48359 2.08038e-007 -174.888 1.64172e-005 91.7984 0.0013939 -91.4332 0.0011109 91.723 0.000272443 77.8097 
1.48497e+007 0.0198679 5.07023 0 0 0.0391967 -88.1584 0.450436 1.83261 0 0 1 0 0 180 2.20767e-006 4.45617 1.98679e-007 -174.93 1.68109e-005 91.8326 0.00142624 -91.4616 0.00113754 91.7589 0.000278286 77.4274 
1.51991e+007 0.0189743 5.03039 0 0 0.0383118 -88.1241 0.45064 1.86713 0 0 1 0 0 180 2.10837e-006 4.43045 1.89743e-007 -174.97 1.72142e-005 91.8671 0.00145932 -91.4902 0.00116483 91.7951 0.00028423 77.0404 
1.55568e+007 0.0181211 4.99252 0 0 0.0374476 -88.0896 0.450852 1.9019 0 0 1 0 0 180 2.01357e-006 4.40637 1.81211e-007 -175.007 1.76276e-005 91.9019 0.00149314 -91.5192 0.0011928 91.8316 0.000290276 76.6487 
1.59228e+007 0.0173066 4.95656 0 0 0.0366036 -88.0548 0.451072 1.93692 0 0 1 0 0 180 1.92306e-006 4.38388 1.73066e-007 -175.043 1.80512e-005 91.9369 0.00152773 -91.5485 0.00122146 91.8682 0.000296423 76.2521 
1.62975e+007 0.016529 4.92243 0 0 0.0357793 -88.0199 0.451299 1.97215 0 0 1 0 0 180 1.83664e-006 4.36292 1.6529e-007 -175.078 1.84853e-005 91.9722 0.00156309 -91.5781 0.00125084 91.905 0.000302671 75.8507 
1.6681e+007 0.0157866 4.89009 0 0 0.0349742 -87.9847 0.451536 2.00757 0 0 1 0 0 180 1.75415e-006 4.34344 1.57866e-007 -175.11 1.89302e-005 92.0076 0.00159925 -91.6079 0.00128094 91.942 0.000309022 75.4444 
1.70735e+007 0.0150778 4.85945 0 0 0.034188 -87.9493 0.451781 2.04315 0 0 1 0 0 180 1.67538e-006 4.32537 1.50778e-007 -175.141 1.93861e-005 92.0432 0.00163623 -91.6379 0.00131179 91.9791 0.000315473 75.0331 
1.74753e+007 0.014401 4.83047 0 0 0.0334201 -87.9138 0.452034 2.07886 0 0 1 0 0 180 1.60018e-006 4.30866 1.4401e-007 -175.17 1.98534e-005 92.0789 0.00167403 -91.6682 0.00134342 92.0163 0.000322024 74.6168 
1.78865e+007 0.0137549 4.80306 0 0 0.0326701 -87.8782 0.452297 2.11466 0 0 1 0 0 180 1.52838e-006 4.29325 1.37549e-007 -175.197 2.03324e-005 92.1147 0.00171268 -91.6986 0.00137583 92.0535 0.000328676 74.1954 
1.83074e+007 0.013138 4.77716 0 0 0.0319375 -87.8426 0.452569 2.15052 0 0 1 0 0 180 1.45984e-006 4.27908 1.3138e-007 -175.223 2.08233e-005 92.1505 0.0017522 -91.7292 0.00140905 92.0908 0.000335427 73.769 
1.87382e+007 0.012549 4.75271 0 0 0.0312221 -87.8069 0.45285 2.18641 0 0 1 0 0 180 1.39439e-006 4.26607 1.2549e-007 -175.247 2.13266e-005 92.1864 0.0017926 -91.76 0.0014431 92.128 0.000342276 73.3375 
1.91791e+007 0.0119867 4.72963 0 0 0.0305234 -87.7712 0.453141 2.22229 0 0 1 0 0 180 1.3319e-006 4.25418 1.19867e-007 -175.27 2.18424e-005 92.2223 0.0018339 -91.7909 0.00147801 92.1653 0.000349222 72.9008 
1.96304e+007 0.0114498 4.70784 0 0 0.0298409 -87.7356 0.453441 2.25811 0 0 1 0 0 180 1.27224e-006 4.24332 1.14498e-007 -175.292 2.23712e-005 92.2581 0.00187612 -91.8218 0.00151379 92.2024 0.000356264 72.4591 
2.00923e+007 0.0109371 4.68728 0 0 0.0291744 -87.7 0.453751 2.29383 0 0 1 0 0 180 1.21527e-006 4.23344 1.09371e-007 -175.313 2.29133e-005 92.2938 0.00191928 -91.8529 0.00155047 92.2394 0.000363401 72.0123 
2.05651e+007 0.0104476 4.66788 0 0 0.0285233 -87.6646 0.454071 2.32942 0 0 1 0 0 180 1.16088e-006 4.22447 1.04476e-007 -175.332 2.3469e-005 92.3294 0.00196339 -91.8839 0.00158807 92.2762 0.00037063 71.5604 
2.1049e+007 0.00998027 4.64955 0 0 0.0278875 -87.6294 0.454402 2.36482 0 0 1 0 0 180 1.10895e-006 4.21633 9.98027e-008 -175.35 2.40388e-005 92.3648 0.00200849 -91.915 0.00162662 92.3129 0.000377951 71.1034 
2.15443e+007 0.009534 4.63222 0 0 0.0272664 -87.5944 0.454742 2.39999 0 0 1 0 0 180 1.05936e-006 4.20896 9.534e-008 -175.368 2.46229e-005 92.4 0.00205458 -91.9461 0.00166615 92.3492 0.00038536 70.6414 
2.20513e+007 0.00910788 4.61581 0 0 0.0266597 -87.5596 0.455093 2.43487 0 0 1 0 0 180 1.01201e-006 4.20229 9.10788e-008 -175.384 2.52217e-005 92.4349 0.0021017 -91.977 0.00170667 92.3853 0.000392857 70.1745 
2.25702e+007 0.00870099 4.60025 0 0 0.0260672 -87.5252 0.455455 2.46943 0 0 1 0 0 180 9.66801e-007 4.19623 8.70099e-008 -175.4 2.58357e-005 92.4694 0.00214985 -92.0079 0.00174822 92.421 0.000400437 69.7027 
2.31013e+007 0.00831246 4.58545 0 0 0.0254884 -87.4912 0.455826 2.5036 0 0 1 0 0 180 9.23629e-007 4.19072 8.31246e-008 -175.415 2.64652e-005 92.5036 0.00219907 -92.0386 0.00179081 92.4562 0.0004081 69.226 
2.36449e+007 0.00794145 4.57134 0 0 0.024923 -87.4576 0.456209 2.53733 0 0 1 0 0 180 8.82403e-007 4.18569 7.94145e-008 -175.429 2.71107e-005 92.5373 0.00224937 -92.0691 0.00183449 92.4911 0.000415842 68.7446 
2.42013e+007 0.00758716 4.55784 0 0 0.0243707 -87.4245 0.456601 2.57056 0 0 1 0 0 180 8.43036e-007 4.18105 7.58716e-008 -175.442 2.77725e-005 92.5706 0.00230077 -92.0994 0.00187928 92.5254 0.00042366 68.2586 
2.47708e+007 0.00724883 4.54486 0 0 0.0238312 -87.3919 0.457005 2.60325 0 0 1 0 0 180 8.05442e-007 4.17673 7.24883e-008 -175.455 2.84512e-005 92.6032 0.00235331 -92.1294 0.0019252 92.5591 0.00043155 67.768 
2.53536e+007 0.00692574 4.53232 0 0 0.0233042 -87.36 0.457418 2.63533 0 0 1 0 0 180 7.69541e-007 4.17265 6.92574e-008 -175.468 2.9147e-005 92.6353 0.002407 -92.1591 0.00197228 92.5922 0.00043951 67.2731 
2.59502e+007 0.00661718 4.52014 0 0 0.0227893 -87.3287 0.457843 2.66675 0 0 1 0 0 180 7.35257e-007 4.16874 6.61718e-008 -175.48 2.98605e-005 92.6667 0.00246187 -92.1885 0.00202056 92.6246 0.000447536 66.7738 
2.65609e+007 0.00632251 4.50824 0 0 0.0222863 -87.2981 0.458277 2.69744 0 0 1 0 0 180 7.02514e-007 4.16492 6.32251e-008 -175.492 3.05922e-005 92.6974 0.00251793 -92.2174 0.00207007 92.6563 0.000455624 66.2704 
2.71859e+007 0.00604109 4.49653 0 0 0.0217949 -87.2683 0.458722 2.72735 0 0 1 0 0 180 6.71243e-007 4.16111 6.04109e-008 -175.503 3.13425e-005 92.7274 0.00257523 -92.2458 0.00212084 92.6871 0.000463769 65.7631 
2.78256e+007 0.00577231 4.48495 0 0 0.0213148 -87.2394 0.459177 2.75643 0 0 1 0 0 180 6.41378e-007 4.15723 5.77231e-008 -175.515 3.21118e-005 92.7564 0.00263378 -92.2738 0.0021729 92.7171 0.000471968 65.252 
2.84804e+007 0.0055156 4.47339 0 0 0.0208457 -87.2113 0.459642 2.7846 0 0 1 0 0 180 6.12854e-007 4.15321 5.5156e-008 -175.527 3.29007e-005 92.7846 0.00269361 -92.3012 0.00222628 92.7462 0.000480217 64.7373 
2.91505e+007 0.00527041 4.4618 0 0 0.0203874 -87.1842 0.460117 2.81182 0 0 1 0 0 180 5.8561e-007 4.14898 5.27041e-008 -175.538 3.37097e-005 92.8118 0.00275474 -92.328 0.00228102 92.7743 0.00048851 64.2192 
2.98365e+007 0.00503622 4.45007 0 0 0.0199395 -87.1581 0.460602 2.83802 0 0 1 0 0 180 5.59588e-007 4.14445 5.03622e-008 -175.55 3.45392e-005 92.838 0.00281721 -92.3541 0.00233716 92.8014 0.000496842 63.6979 
3.05386e+007 0.00481252 4.43815 0 0 0.0195018 -87.133 0.461095 2.86315 0 0 1 0 0 180 5.34732e-007 4.13955 4.81252e-008 -175.562 3.53899e-005 92.8631 0.00288105 -92.3795 0.00239472 92.8273 0.00050521 63.1738 
3.12572e+007 0.00459884 4.42595 0 0 0.0190741 -87.1091 0.461598 2.88715 0 0 1 0 0 180 5.10989e-007 4.13422 4.59884e-008 -175.574 3.62621e-005 92.8871 0.00294627 -92.4042 0.00245374 92.8522 0.000513608 62.6469 
3.19927e+007 0.00439473 4.4134 0 0 0.0186562 -87.0864 0.46211 2.90996 0 0 1 0 0 180 4.88309e-007 4.12837 4.39473e-008 -175.587 3.71566e-005 92.91 0.00301292 -92.428 0.00251426 92.8758 0.00052203 62.1176 
3.27455e+007 0.00419974 4.40043 0 0 0.0182477 -87.0649 0.46263 2.93154 0 0 1 0 0 180 4.66643e-007 4.12195 4.19974e-008 -175.6 3.80737e-005 92.9315 0.00308103 -92.451 0.00257632 92.8981 0.000530471 61.5862 
3.3516e+007 0.00401347 4.38696 0 0 0.0178484 -87.0447 0.463158 2.95184 0 0 1 0 0 180 4.45946e-007 4.11489 4.01347e-008 -175.613 3.90141e-005 92.9518 0.00315062 -92.4731 0.00263995 92.9192 0.000538927 61.053 
3.43047e+007 0.00383552 4.37293 0 0 0.0174581 -87.0258 0.463694 2.9708 0 0 1 0 0 180 4.26173e-007 4.10711 3.83552e-008 -175.627 3.99783e-005 92.9708 0.00322173 -92.4942 0.0027052 92.9389 0.00054739 60.5182 
3.51119e+007 0.0036655 4.35828 0 0 0.0170766 -87.0084 0.464237 2.98837 0 0 1 0 0 180 4.07282e-007 4.09857 3.6655e-008 -175.642 4.0967e-005 92.9884 0.00329439 -92.5143 0.0027721 92.9572 0.000555856 59.9821 
3.59381e+007 0.00350307 4.34294 0 0 0.0167037 -86.9923 0.464786 3.00453 0 0 1 0 0 180 3.89234e-007 4.08921 3.50307e-008 -175.657 4.19806e-005 93.0045 0.00336865 -92.5333 0.00284069 92.9741 0.000564319 59.4452 
3.67838e+007 0.00334788 4.32686 0 0 0.0163392 -86.9777 0.465342 3.01921 0 0 1 0 0 180 3.7199e-007 4.07896 3.34788e-008 -175.673 4.30199e-005 93.0192 0.00344452 -92.5512 0.00291101 92.9895 0.000572774 58.9077 
3.76494e+007 0.00319959 4.30999 0 0 0.0159827 -86.9646 0.465904 3.03239 0 0 1 0 0 180 3.55514e-007 4.06778 3.19959e-008 -175.69 4.40853e-005 93.0324 0.00352206 -92.568 0.00298311 93.0033 0.000581214 58.37 
3.85353e+007 0.00305791 4.29226 0 0 0.0156342 -86.953 0.466471 3.04404 0 0 1 0 0 180 3.3977e-007 4.05563 3.05791e-008 -175.708 4.51776e-005 93.044 0.0036013 -92.5836 0.00305702 93.0157 0.000589633 57.8325 
3.94421e+007 0.00292252 4.27365 0 0 0.0152935 -86.943 0.467043 3.05411 0 0 1 0 0 180 3.24727e-007 4.04245 2.92252e-008 -175.726 4.62974e-005 93.0541 0.00368228 -92.598 0.00313279 93.0264 0.000598027 57.2955 
4.03702e+007 0.00279314 4.2541 0 0 0.0149602 -86.9346 0.467619 3.06259 0 0 1 0 0 180 3.10352e-007 4.02821 2.79314e-008 -175.746 4.74453e-005 93.0626 0.00376504 -92.6111 0.00321046 93.0355 0.000606389 56.7595 
4.13201e+007 0.00266951 4.23357 0 0 0.0146344 -86.9278 0.468199 3.06946 0 0 1 0 0 180 2.96615e-007 4.01288 2.66951e-008 -175.766 4.86219e-005 93.0695 0.00384962 -92.623 0.00329008 93.043 0.000614714 56.2247 
4.22924e+007 0.00255137 4.21204 0 0 0.0143157 -86.9226 0.468782 3.07469 0 0 1 0 0 180 2.83487e-007 3.99643 2.55137e-008 -175.788 4.9828e-005 93.0747 0.00393607 -92.6335 0.00337169 93.0488 0.000622996 55.6916 
4.32876e+007 0.00243845 4.18948 0 0 0.014004 -86.9191 0.469367 3.07827 0 0 1 0 0 180 2.70941e-007 3.97882 2.43845e-008 -175.811 5.10641e-005 93.0783 0.00402442 -92.6426 0.00345534 93.053 0.000631231 55.1607 
4.43062e+007 0.00233055 4.16586 0 0 0.0136991 -86.9173 0.469954 3.08019 0 0 1 0 0 180 2.58951e-007 3.96004 2.33055e-008 -175.834 5.23311e-005 93.0802 0.00411473 -92.6504 0.00354107 93.0555 0.000639412 54.6323 
4.53488e+007 0.00222741 4.14116 0 0 0.0134008 -86.9171 0.470542 3.08045 0 0 1 0 0 180 2.47492e-007 3.94008 2.22741e-008 -175.859 5.36295e-005 93.0805 0.00420705 -92.6568 0.00362893 93.0563 0.000647534 54.1068 
4.64159e+007 0.00212884 4.11538 0 0 0.0131091 -86.9185 0.47113 3.07905 0 0 1 0 0 180 2.3654e-007 3.91892 2.12884e-008 -175.885 5.49601e-005 93.079 0.00430141 -92.6618 0.00371897 93.0555 0.000655594 53.5847 
4.75081e+007 0.00203463 4.08849 0 0 0.0128237 -86.9216 0.471718 3.07598 0 0 1 0 0 180 2.26071e-007 3.89655 2.03463e-008 -175.912 5.63236e-005 93.076 0.00439788 -92.6653 0.00381123 93.053 0.000663585 53.0664 
4.8626e+007 0.00194458 4.0605 0 0 0.0125444 -86.9264 0.472306 3.07127 0 0 1 0 0 180 2.16066e-007 3.87297 1.94458e-008 -175.94 5.77208e-005 93.0713 0.0044965 -92.6675 0.00390577 93.0488 0.000671504 52.5524 
4.97702e+007 0.00185851 4.0314 0 0 0.0122712 -86.9328 0.472892 3.06491 0 0 1 0 0 180 2.06502e-007 3.84818 1.85851e-008 -175.969 5.91523e-005 93.0649 0.00459733 -92.6681 0.00400264 93.0429 0.000679346 52.043 
5.09414e+007 0.00177624 4.00121 0 0 0.0120039 -86.9409 0.473476 3.05694 0 0 1 0 0 180 1.9736e-007 3.8222 1.77624e-008 -175.999 6.0619e-005 93.0569 0.00470041 -92.6674 0.00410189 93.0355 0.000687107 51.5387 
5.21401e+007 0.00169759 3.96993 0 0 0.0117423 -86.9505 0.474058 3.04736 0 0 1 0 0 180 1.88622e-007 3.79503 1.69759e-008 -176.03 6.21216e-005 93.0474 0.00480582 -92.6652 0.00420357 93.0264 0.000694784 51.0399 
5.3367e+007 0.00162242 3.93756 0 0 0.0114863 -86.9617 0.474636 3.03621 0 0 1 0 0 180 1.80269e-007 3.76669 1.62242e-008 -176.062 6.3661e-005 93.0362 0.0049136 -92.6615 0.00430773 93.0157 0.000702373 50.547 
5.46228e+007 0.00155055 3.90415 0 0 0.0112358 -86.9744 0.475211 3.02351 0 0 1 0 0 180 1.72285e-007 3.7372 1.55055e-008 -176.096 6.52379e-005 93.0235 0.00502381 -92.6565 0.00441443 93.0035 0.00070987 50.0605 
5.59081e+007 0.00148186 3.86969 0 0 0.0109906 -86.9887 0.475781 3.0093 0 0 1 0 0 180 1.64652e-007 3.70658 1.48186e-008 -176.13 6.68531e-005 93.0093 0.00513652 -92.65 0.00452373 92.9897 0.000717274 49.5809 
5.72237e+007 0.00141619 3.83422 0 0 0.0107507 -87.0044 0.476346 2.99361 0 0 1 0 0 180 1.57355e-007 3.67487 1.41619e-008 -176.166 6.85075e-005 92.9936 0.00525179 -92.6421 0.00463567 92.9745 0.000724582 49.1084 
5.85702e+007 0.00135342 3.79777 0 0 0.0105158 -87.0216 0.476905 2.97648 0 0 1 0 0 180 1.5038e-007 3.64208 1.35342e-008 -176.202 7.02019e-005 92.9765 0.00536969 -92.6329 0.00475033 92.9578 0.000731791 48.6436 
5.99484e+007 0.0012934 3.76037 0 0 0.010286 -87.0402 0.477459 2.95796 0 0 1 0 0 180 1.43712e-007 3.60826 1.2934e-008 -176.24 7.19372e-005 92.958 0.00549027 -92.6223 0.00486775 92.9397 0.000738899 48.1868 
6.13591e+007 0.00123603 3.72206 0 0 0.010061 -87.0601 0.478006 2.93809 0 0 1 0 0 180 1.37338e-007 3.57344 1.23603e-008 -176.278 7.37143e-005 92.9381 0.00561361 -92.6104 0.004988 92.9203 0.000745906 47.7385 
6.28029e+007 0.00118119 3.68287 0 0 0.00984078 -87.0813 0.478546 2.91692 0 0 1 0 0 180 1.31244e-007 3.53767 1.18119e-008 -176.317 7.55342e-005 92.9169 0.00573978 -92.5972 0.00511115 92.8995 0.00075281 47.2989 
6.42807e+007 0.00112876 3.64284 0 0 0.00962523 -87.1038 0.479079 2.89451 0 0 1 0 0 180 1.25418e-007 3.50098 1.12876e-008 -176.357 7.73976e-005 92.8945 0.00586886 -92.5828 0.00523724 92.8775 0.00075961 46.8686 
6.57933e+007 0.00107864 3.60202 0 0 0.00941423 -87.1274 0.479604 2.87089 0 0 1 0 0 180 1.19849e-007 3.46342 1.07864e-008 -176.398 7.93056e-005 92.8709 0.0060009 -92.5671 0.00536635 92.8543 0.000766306 46.4479 
6.73415e+007 0.00103073 3.56045 0 0 0.00920769 -87.1522 0.48012 2.84613 0 0 1 0 0 180 1.14525e-007 3.42504 1.03073e-008 -176.44 8.12592e-005 92.8461 0.00613599 -92.5502 0.00549854 92.8299 0.000772897 46.0372 
6.89261e+007 0.000984922 3.51819 0 0 0.00900552 -87.1781 0.480628 2.82028 0 0 1 0 0 180 1.09436e-007 3.38589 9.84922e-009 -176.482 8.32594e-005 92.8203 0.00627421 -92.5323 0.00563388 92.8044 0.000779384 45.6368 
7.0548e+007 0.000941134 3.47526 0 0 0.00880761 -87.205 0.481127 2.79341 0 0 1 0 0 180 1.04571e-007 3.34601 9.41134e-009 -176.525 8.5307e-005 92.7934 0.00641563 -92.5132 0.00577244 92.7779 0.000785768 45.247 
7.22081e+007 0.000899275 3.43174 0 0 0.00861387 -87.2329 0.481617 2.76556 0 0 1 0 0 180 9.99197e-008 3.30545 8.99275e-009 -176.568 8.74033e-005 92.7656 0.00656034 -92.493 0.00591429 92.7504 0.00079205 44.8682 
7.39072e+007 0.000859259 3.38766 0 0 0.00842423 -87.2617 0.482098 2.73679 0 0 1 0 0 180 9.54735e-008 3.26428 8.59259e-009 -176.612 8.95493e-005 92.7368 0.00670842 -92.4719 0.0060595 92.722 0.00079823 44.5008 
7.56463e+007 0.000821007 3.34308 0 0 0.00823858 -87.2914 0.482569 2.70717 0 0 1 0 0 180 9.12232e-008 3.22253 8.21007e-009 -176.657 9.1746e-005 92.7072 0.00685996 -92.4498 0.00620815 92.6927 0.000804311 44.1449 
7.74264e+007 0.000784441 3.29804 0 0 0.00805686 -87.3218 0.48303 2.67675 0 0 1 0 0 180 8.71603e-008 3.18027 7.84441e-009 -176.702 9.39946e-005 92.6768 0.00701503 -92.4268 0.0063603 92.6626 0.000810294 43.801 
7.92483e+007 0.000749488 3.2526 0 0 0.00787897 -87.353 0.483481 2.6456 0 0 1 0 0 180 8.32766e-008 3.13754 7.49488e-009 -176.747 9.62962e-005 92.6456 0.00717373 -92.4029 0.00651604 92.6318 0.000816183 43.4694 
8.11131e+007 0.000716076 3.20681 0 0 0.00770484 -87.3849 0.483922 2.61376 0 0 1 0 0 180 7.95641e-008 3.09439 7.16076e-009 -176.793 9.8652e-005 92.6138 0.00733616 -92.3782 0.00667545 92.6003 0.000821978 43.1502 
8.30218e+007 0.000684138 3.16072 0 0 0.0075344 -87.4173 0.484352 2.58131 0 0 1 0 0 180 7.60155e-008 3.05089 6.84138e-009 -176.839 0.000101063 92.5813 0.0075024 -92.3528 0.00683861 92.5681 0.000827684 42.8437 
8.49753e+007 0.00065361 3.11438 0 0 0.00736756 -87.4504 0.484772 2.54829 0 0 1 0 0 180 7.26235e-008 3.00707 6.5361e-009 -176.886 0.000103531 92.5483 0.00767254 -92.3266 0.0070056 92.5354 0.000833303 42.5503 
8.69749e+007 0.00062443 3.06784 0 0 0.00720425 -87.484 0.485182 2.51476 0 0 1 0 0 180 6.93813e-008 2.96299 6.2443e-009 -176.932 0.000106057 92.5148 0.0078467 -92.2999 0.0071765 92.5022 0.000838839 42.2701 
8.90215e+007 0.00059654 3.02114 0 0 0.00704441 -87.518 0.485581 2.48078 0 0 1 0 0 180 6.62823e-008 2.91871 5.9654e-009 -176.979 0.000108642 92.4808 0.00802495 -92.2725 0.00735142 92.4685 0.000844296 42.0034 
9.11163e+007 0.000569883 2.97434 0 0 0.00688796 -87.5524 0.485969 2.4464 0 0 1 0 0 180 6.33204e-008 2.87426 5.69883e-009 -177.026 0.000111287 92.4464 0.00820742 -92.2445 0.00753042 92.4344 0.000849677 41.7504 
9.32603e+007 0.000544404 2.92748 0 0 0.00673484 -87.5871 0.486347 2.41167 0 0 1 0 0 180 6.04895e-008 2.8297 5.44404e-009 -177.073 0.000113994 92.4117 0.00839419 -92.216 0.00771362 92.3999 0.000854987 41.5112 
9.54548e+007 0.000520054 2.8806 0 0 0.00658497 -87.6222 0.486715 2.37665 0 0 1 0 0 180 5.77838e-008 2.78507 5.20054e-009 -177.119 0.000116765 92.3767 0.00858538 -92.1871 0.00790109 92.3652 0.000860231 41.286 
9.7701e+007 0.000496781 2.83375 0 0 0.0064383 -87.6575 0.487072 2.34138 0 0 1 0 0 180 5.5198e-008 2.74041 4.96781e-009 -177.166 0.0001196 92.3414 0.0087811 -92.1578 0.00809295 92.3302 0.000865413 41.0752 
1e+008 0.00047454 2.78696 0 0 0.00629475 -87.693 0.487418 2.30592 0 0 1 0 0 180 5.27267e-008 2.69577 4.7454e-009 -177.213 0.000122502 92.3059 0.00898145 -92.1281 0.00828928 92.295 0.000870538 40.8786 
1.02353e+008 0.000453284 2.74029 0 0 0.00615428 -87.7286 0.487755 2.27031 0 0 1 0 0 180 5.0365e-008 2.6512 4.53284e-009 -177.26 0.000125471 92.2703 0.00918655 -92.0981 0.00849019 92.2596 0.000875611 40.6967 
1.04762e+008 0.000432972 2.69377 0 0 0.00601681 -87.7644 0.488081 2.23459 0 0 1 0 0 180 4.8108e-008 2.60672 4.32972e-009 -177.306 0.000128509 92.2346 0.00939651 -92.0679 0.00869578 92.2241 0.000880638 40.5294 
1.07227e+008 0.00041356 2.64742 0 0 0.00588229 -87.8002 0.488397 2.1988 0 0 1 0 0 180 4.59512e-008 2.56238 4.1356e-009 -177.353 0.000131618 92.1988 0.00961146 -92.0374 0.00890617 92.1886 0.000885624 40.3768 
1.0975e+008 0.000395011 2.6013 0 0 0.00575065 -87.836 0.488703 2.16299 0 0 1 0 0 180 4.38902e-008 2.51821 3.95011e-009 -177.399 0.0001348 92.163 0.0098315 -92.0067 0.00912146 92.153 0.000890576 40.2392 
1.12332e+008 0.000377286 2.55543 0 0 0.00562185 -87.8718 0.489 2.1272 0 0 1 0 0 180 4.19208e-008 2.47426 3.77286e-009 -177.445 0.000138055 92.1272 0.0100568 -91.9759 0.00934176 92.1175 0.000895499 40.1166 
