f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f jV0500m jV0500f jV0800m jV0800f jV1000m jV1000f jV1400m jV1400f jV1500m jV1500f 
642807 9.43774 -95.6386 1.23955 -1.76961 0.264659 170.777 0.875902 -0.979373 0 0 0.0345375 -97.5244 0.02744 -93.2851 0 0 0.26281 -9.19319 1 0 0.264145 170.873 0.0342995 82.5071 0.0337648 -93.2717 0 0 0 0 1.41507e-009 89.0206 4.43307e-011 -3.28505 2.74677e-009 -84.7095 5.93277e-010 -3.27767 1.16522e-006 -84.9339 
657933 9.77093 -95.6243 1.2539 -1.83399 0.280507 170.875 0.881513 -1.02023 0 0 0.0357576 -97.5546 0.0284099 -93.2153 0 0 0.278548 -9.09476 1 0 0.279801 170.966 0.0355113 82.4776 0.0349583 -93.2016 0 0 0 0 1.45764e-009 88.9798 4.69777e-011 -3.21526 2.71626e-009 -84.2574 6.28702e-010 -3.20774 1.2097e-006 -83.9305 
673415 10.1229 -95.6158 1.2693 -1.90213 0.297508 170.965 0.887532 -1.06387 0 0 0.0370467 -97.5915 0.0294347 -93.1499 0 0 0.29543 -9.00415 1 0 0.296596 171.051 0.0367915 82.4412 0.0362194 -93.1361 0 0 0 0 1.50213e-009 88.9361 4.98176e-011 -3.14994 2.67595e-009 -83.7337 6.66708e-010 -3.14228 1.25719e-006 -82.9329 
689261 10.4955 -95.6134 1.28585 -1.97435 0.315773 171.047 0.893997 -1.11057 0 0 0.038411 -97.6356 0.0305194 -93.0894 0 0 0.313567 -8.92161 1 0 0.314639 171.129 0.0381464 82.3978 0.037554 -93.0752 0 0 0 0 1.54867e-009 88.8894 5.28688e-011 -3.08938 2.62464e-009 -83.1209 7.07542e-010 -3.08158 1.308e-006 -81.9415 
705480 10.8904 -95.6174 1.30364 -2.05105 0.335426 171.12 0.900952 -1.16066 0 0 0.0398576 -97.6873 0.0316695 -93.0339 0 0 0.333083 -8.84744 1 0 0.334053 171.199 0.039583 82.3468 0.0389692 -93.0195 0 0 0 0 1.59745e-009 88.8393 5.6152e-011 -3.0339 2.56096e-009 -82.3953 7.51482e-010 -3.02595 1.36244e-006 -80.9569 
722081 11.31 -95.6283 1.32282 -2.13268 0.356607 171.185 0.908447 -1.21451 0 0 0.0413944 -97.7468 0.0328914 -92.9839 0 0 0.354116 -8.78199 1 0 0.354977 171.261 0.0411093 82.2879 0.0404727 -92.9692 0 0 0 0 1.64864e-009 88.7855 5.96908e-011 -2.98386 2.48345e-009 -81.5246 7.98841e-010 -2.97576 1.42088e-006 -79.98 
739072 11.7568 -95.6464 1.34353 -2.21973 0.379475 171.241 0.916539 -1.27255 0 0 0.0430307 -97.8149 0.0341923 -92.9397 0 0 0.376825 -8.72567 1 0 0.377568 171.314 0.0427342 82.2205 0.0420736 -92.9247 0 0 0 0 1.70246e-009 88.7275 6.35119e-011 -2.9397 2.39046e-009 -80.4632 8.49979e-010 -2.93145 1.48373e-006 -79.0114 
756463 12.2334 -95.6724 1.36593 -2.31279 0.404214 171.287 0.92529 -1.33526 0 0 0.0447766 -97.8919 0.0355806 -92.9019 0 0 0.40139 -8.67898 1 0 0.402006 171.357 0.0444681 82.1442 0.0437818 -92.8867 0 0 0 0 1.75916e-009 88.6647 6.76458e-011 -2.90193 2.28024e-009 -79.1448 9.05302e-010 -2.89352 1.55148e-006 -78.0519 
774264 12.7432 -95.7069 1.39021 -2.41251 0.431031 171.322 0.934776 -1.4032 0 0 0.0466442 -97.9786 0.0370656 -92.8711 0 0 0.42802 -8.6425 1 0 0.428497 171.391 0.0463228 82.0582 0.0456092 -92.8556 0 0 0 0 1.81901e-009 88.5968 7.21274e-011 -2.87114 2.15098e-009 -77.4698 9.65279e-010 -2.86257 1.62466e-006 -77.1025 
792483 13.29 -95.7506 1.41658 -2.51964 0.460167 171.347 0.94508 -1.47705 0 0 0.0486471 -98.0758 0.0386584 -92.848 0 0 0.456953 -8.6169 1 0 0.457279 171.414 0.048312 81.9619 0.047569 -92.8322 0 0 0 0 1.88234e-009 88.523 7.69969e-011 -2.84802 2.00095e-009 -75.2825 1.03045e-009 -2.83928 1.70392e-006 -76.1641 
811131 13.878 -95.8043 1.44531 -2.63509 0.491901 171.36 0.9563 -1.55755 0 0 0.0508013 -98.1842 0.0403714 -92.8334 0 0 0.488465 -8.60298 1 0 0.488627 171.425 0.0504513 81.8542 0.0496769 -92.8172 0 0 0 0 1.94951e-009 88.4424 8.2301e-011 -2.83337 1.82885e-009 -72.327 1.10143e-009 -2.82446 1.78997e-006 -75.2379 
830218 14.5123 -95.869 1.47667 -2.75986 0.526555 171.361 0.968551 -1.64562 0 0 0.0531252 -98.3049 0.0422195 -92.8282 0 0 0.522877 -8.60171 1 0 0.52286 171.424 0.0527592 81.7343 0.051951 -92.8117 0 0 0 0 2.02094e-009 88.3544 8.80938e-011 -2.82817 1.63463e-009 -68.1594 1.17896e-009 -2.81908 1.88366e-006 -74.3251 
849753 15.1989 -95.9459 1.51102 -2.89516 0.56451 171.348 0.981965 -1.74231 0 0 0.0556405 -98.4392 0.0442199 -92.8335 0 0 0.560567 -8.6142 1 0 0.560353 171.409 0.0552572 81.6009 0.0544125 -92.8167 0 0 0 0 2.09715e-009 88.2577 9.44389e-011 -2.83354 1.42153e-009 -61.9638 1.26387e-009 -2.82427 1.986e-006 -73.4273 
869749 15.9446 -96.0365 1.54875 -3.04242 0.606213 171.319 0.9967 -1.8489 0 0 0.0583727 -98.5883 0.0463929 -92.8508 0 0 0.601978 -8.6418 1 0 0.601548 171.38 0.0579706 81.4525 0.0570864 -92.8337 0 0 0 0 2.1787e-009 88.1511 1.01411e-010 -2.85083 1.20133e-009 -52.1802 1.35718e-009 -2.84138 2.09814e-006 -72.5461 
890215 16.7577 -96.1422 1.59035 -3.20331 0.652193 171.274 1.01294 -1.9669 0 0 0.0613522 -98.7541 0.0487627 -92.8817 0 0 0.647637 -8.68614 1 0 0.646968 171.334 0.0609295 81.2876 0.0600024 -92.8642 0 0 0 0 2.26631e-009 88.0331 1.09099e-010 -2.88167 1.00818e-009 -36.0443 1.46008e-009 -2.87202 2.2215e-006 -71.6835 
911163 17.6482 -96.2653 1.63638 -3.37986 0.703086 171.21 1.03091 -2.09813 0 0 0.0646151 -98.9386 0.051358 -92.928 0 0 0.698175 -8.74916 1 0 0.697242 171.269 0.06417 81.104 0.0631959 -92.9102 0 0 0 0 2.36079e-009 87.9019 1.1761e-010 -2.928 9.23386e-010 -11.1889 1.57397e-009 -2.91816 2.35772e-006 -70.8418 
932603 18.6279 -96.4079 1.68754 -3.57451 0.759658 171.125 1.05088 -2.24482 0 0 0.0682054 -99.1442 0.0542138 -92.9922 0 0 0.754351 -8.83324 1 0 0.753125 171.184 0.0677355 80.8994 0.06671 -92.974 0 0 0 0 2.46315e-009 87.7552 1.27071e-010 -2.9922 1.05565e-009 16.6878 1.70059e-009 -2.98215 2.50881e-006 -70.0236 
954548 19.7114 -96.5732 1.74467 -3.79023 0.82284 171.016 1.07318 -2.4097 0 0 0.0721762 -99.3738 0.0573724 -93.0772 0 0 0.817092 -8.94129 1 0 0.815538 171.074 0.0716789 80.6707 0.0705966 -93.0586 0 0 0 0 2.5746e-009 87.5903 1.37639e-010 -3.07716 1.42724e-009 37.3501 1.84202e-009 -3.0669 2.67724e-006 -69.2324 
977010 20.9166 -96.7647 1.8088 -4.03067 0.89378 170.88 1.0982 -2.59616 0 0 0.0765931 -99.6311 0.0608861 -93.1865 0 0 0.887536 -9.07689 1 0 0.885614 170.937 0.0760654 80.4143 0.0749202 -93.1675 0 0 0 0 2.69663e-009 87.4038 1.49505e-010 -3.18647 1.9904e-009 49.9675 2.00083e-009 -3.176 2.86599e-006 -68.4719 
1e+006 22.2657 -96.9869 1.88121 -4.30039 0.973902 170.711 1.12645 -2.80844 0 0 0.0815376 -99.9208 0.0648196 -93.3246 0 0 0.967099 -9.24456 1 0 0.96476 170.769 0.0809758 80.1256 0.0797603 -93.3052 0 0 0 0 2.83107e-009 87.1916 1.62909e-010 -3.32462 2.71774e-009 57.6572 2.18021e-009 -3.31393 3.07882e-006 -67.747 
1.02353e+006 23.7867 -97.2457 1.96351 -4.60513 1.065 170.505 1.15855 -3.05195 0 0 0.0871123 -100.248 0.0692545 -93.4973 0 0 1.05756 -9.44995 1 0 1.05475 170.562 0.0865121 79.7989 0.0852175 -93.4775 0 0 0 0 2.98026e-009 86.9481 1.78151e-010 -3.49729 3.61134e-009 62.5782 2.3842e-009 -3.48637 3.32044e-006 -67.0638 
1.04762e+006 25.5153 -97.5482 2.05777 -4.95223 1.16937 170.253 1.1953 -3.33361 0 0 0.0934481 -100.622 0.0742953 -93.7117 0 0 1.1612 -9.70037 1 0 1.15785 170.311 0.0928043 79.4269 0.0914201 -93.6915 0 0 0 0 3.14715e-009 86.6664 1.95615e-010 -3.71173 4.69214e-009 65.8698 2.61792e-009 -3.70058 3.59685e-006 -66.4299 
1.07227e+006 27.4978 -97.9039 2.16666 -5.35122 1.28998 169.948 1.23773 -3.66252 0 0 0.100715 -101.05 0.080077 -93.9774 0 0 1.28097 -10.0053 1 0 1.27699 170.005 0.100021 78.9999 0.0985345 -93.9568 0 0 0 0 3.33557e-009 86.3375 2.158e-010 -3.97742 5.99575e-009 68.1309 2.88804e-009 -3.96603 3.91585e-006 -65.855 
1.0975e+006 29.7953 -98.3256 2.2937 -5.81472 1.43076 169.575 1.28723 -4.05077 0 0 0.109137 -101.545 0.0867781 -94.3069 0 0 1.42077 -10.3773 1 0 1.41606 169.633 0.108385 78.5054 0.10678 -94.2858 0 0 0 0 3.55058e-009 85.9492 2.39361e-010 -4.3069 7.5734e-009 69.6892 3.20337e-009 -4.29527 4.28776e-006 -65.3522 
1.12332e+006 32.4903 -98.8302 2.44364 -6.35976 1.597 169.117 1.34561 -4.5148 0 0 0.119017 -102.125 0.0946389 -94.7171 0 0 1.58584 -10.8333 1 0 1.58027 169.176 0.118197 77.9263 0.116453 -94.6956 0 0 0 0 3.79895e-009 85.4852 2.67187e-010 -4.71713 9.49647e-009 70.7293 3.57575e-009 -4.70525 4.72643e-006 -64.9387 
1.14976e+006 35.6963 -99.4412 2.623 -7.00991 1.79599 168.553 1.41541 -5.07748 0 0 0.13077 -102.814 0.103991 -95.2316 0 0 1.78345 -11.3969 1 0 1.77683 168.612 0.129869 77.239 0.127961 -95.2096 0 0 0 0 4.09004e-009 84.9225 3.00498e-010 -5.23161 1.18649e-008 71.3536 4.02156e-009 -5.21948 5.25102e-006 -64.6383 
1.17681e+006 39.5743 -100.192 2.84105 -7.79872 2.03809 167.847 1.5002 -5.77155 0 0 0.144987 -103.644 0.115304 -95.8838 0 0 2.02385 -12.1015 1 0 2.01598 167.907 0.143988 76.4099 0.141881 -95.8614 0 0 0 0 4.43706e-009 84.2285 3.41029e-010 -5.88383 1.48217e-008 71.6109 4.56399e-009 -5.87143 5.88864e-006 -64.4849 
1.2045e+006 44.3597 -101.132 3.1113 -8.77556 2.33844 166.951 1.60519 -6.64542 0 0 0.162531 -104.665 0.129265 -96.7231 0 0 2.3221 -12.9965 1 0 2.31266 167.012 0.161412 75.3897 0.15906 -96.7001 0 0 0 0 4.85931e-009 83.3546 3.91318e-010 -6.72307 1.8577e-008 71.5077 5.237e-009 -6.7104 6.67901e-006 -64.5282 
1.23285e+006 50.4103 -102.338 3.45431 -10.0161 2.72009 165.789 1.73829 -7.77362 0 0 0.184716 -105.954 0.146919 -97.8249 0 0 2.70109 -14.1576 1 0 2.68966 165.851 0.183443 74.1027 0.180783 -97.8014 0 0 0 0 5.38606e-009 82.2264 4.55226e-010 -7.82492 2.3452e-008 71.0075 6.09228e-009 -7.81197 7.68252e-006 -64.844 
1.26186e+006 58.2956 -103.93 3.90268 -11.642 3.21977 164.239 1.91201 -9.27659 0 0 0.213627 -107.631 0.169927 -99.3111 0 0 3.19728 -15.7063 1 0 3.18325 164.302 0.212155 72.4271 0.209095 -99.2871 0 0 0 0 6.06374e-009 80.7234 5.38905e-010 -9.31107 2.99604e-008 70.0166 7.21216e-009 -9.29784 8.99533e-006 -65.5544 
1.29155e+006 68.973 -106.117 4.51119 -13.8619 3.89936 162.093 2.14727 -11.3612 0 0 0.252777 -109.905 0.201084 -101.39 0 0 3.87212 -17.8512 1 0 3.85453 162.157 0.251036 70.1543 0.247433 -101.365 0 0 0 0 6.97007e-009 78.6388 6.52722e-010 -11.3899 3.89717e-008 68.3473 8.73536e-009 -11.3764 1.07794e-005 -66.8681 
1.32194e+006 84.1632 -109.285 5.37794 -17.0617 4.87034 158.964 2.48133 -14.4115 0 0 0.308476 -113.162 0.245411 -104.447 0 0 4.83631 -20.9781 1 0 4.81365 159.03 0.30635 66.8984 0.301978 -104.422 0 0 0 0 8.24397e-009 75.5885 8.15355e-010 -14.4474 5.20629e-008 65.6295 1.09119e-008 -14.4336 1.3326e-005 -69.1713 
1.35305e+006 107.198 -114.224 6.69208 -22.0312 6.34959 154.064 2.98533 -19.2149 0 180 0.392942 -118.192 0.312635 -109.273 0 0 6.30523 -25.8769 1 0 6.27482 154.131 0.390234 61.8697 0.384696 -109.248 0 180 0 180 1.01519e-008 70.7851 1.06314e-009 -19.2732 7.23318e-008 61.0853 1.4228e-008 -19.2591 1.72013e-005 -73.254 
1.38489e+006 144.896 -122.762 8.8371 -30.5983 8.78488 145.565 3.80067 -27.5964 0 180 0.531179 -126.823 0.422658 -117.695 0 0 8.72351 -34.3754 1 0 8.68029 145.632 0.527519 53.2399 0.520078 -117.669 0 180 0 180 1.32286e-008 62.4036 1.4711e-009 -27.6953 1.06297e-007 52.8961 1.96877e-008 -27.6808 2.35698e-005 -80.9446 
1.41747e+006 208.882 -139.596 12.446 -47.46 12.9629 128.768 5.144 -44.2493 0 0 0.76583 -143.752 0.609424 -134.41 0 0 12.8723 -51.1705 1 0 12.8069 128.837 0.760552 36.3124 0.749893 -134.384 0 0 0 0 1.83255e-008 45.7507 2.17107e-009 -44.4103 1.66123e-007 36.3724 2.90554e-008 -44.3955 3.44552e-005 -96.9399 
1.45083e+006 279.128 -173.526 16.2484 -81.4167 17.7306 94.8745 6.42999 -77.9695 0 0 1.02349 -177.779 0.81454 -168.219 0 0 17.6067 -85.0627 1 0 17.5152 94.945 1.01644 2.28644 1.00229 -168.191 0 0 0 0 2.34459e-008 12.0305 2.97008e-009 -78.2188 2.40036e-007 2.71976 3.97485e-008 -78.2037 4.6702e-005 -130.041 
1.48497e+006 240.022 146.572 13.6499 -121.344 15.6059 55.0081 5.15047 -117.627 0 0 0.8802 142.219 0.700573 152.004 0 0 15.4969 -124.928 1 0 15.4145 55.0802 0.874134 -37.7137 0.862052 152.032 0 0 0 0 1.92222e-008 -27.6268 2.61463e-009 -117.996 2.22667e-007 -36.9329 3.49915e-008 -117.981 4.07458e-005 -169.123 
1.51991e+006 165.522 124.219 9.19616 -143.722 11.0157 32.6896 3.29269 -139.693 0 180 0.60707 119.764 0.483233 129.778 0 0 10.9387 -147.245 1 0 10.8794 32.7633 0.602886 -60.1673 0.594616 129.806 0 180 0 180 1.25779e-008 -49.6928 1.84593e-009 -140.222 1.65305e-007 -59.0609 2.4704e-008 -140.207 2.85173e-005 169.333 
1.55568e+006 119.265 113.332 6.47342 -154.633 8.1243 21.8355 2.18715 -150.241 0 -0 0.437474 108.771 0.348271 119.02 0 0 8.06755 -158.097 1 0 8.02294 21.9109 0.434459 -71.1581 0.428546 119.049 0 -0 0 -0 8.5514e-009 -60.2408 1.36168e-009 -150.98 1.2798e-007 -69.7444 1.82234e-008 -150.964 2.08596e-005 159.245 
1.59228e+006 91.7306 107.327 4.8641 -160.66 6.39593 15.8637 1.54062 -155.839 0 -0 0.336521 102.66 0.267933 113.148 0 0 6.35125 -164.068 1 0 6.3155 15.9409 0.334201 -77.2681 0.32969 113.178 0 -0 0 -0 6.16532e-009 -65.8391 1.07223e-009 -156.852 1.05584e-007 -75.5631 1.43496e-008 -156.836 1.62916e-005 154.029 
1.62975e+006 74.0794 103.604 3.83752 -164.404 5.28691 12.1733 1.13057 -159.069 0 -0 0.271804 98.8279 0.216433 109.561 0 0 5.24998 -167.756 1 0 5.21993 12.2523 0.26993 -81.0984 0.266319 109.592 0 -0 0 -0 4.63084e-009 -69.0693 8.86511e-010 -160.439 9.13168e-008 -79.1155 1.18641e-008 -160.422 1.33633e-005 151.086 
1.6681e+006 61.9476 101.094 3.13502 -166.935 4.52527 9.69379 0.851029 -160.974 0 -0 0.227325 96.2052 0.181037 107.19 0 0 4.49365 -170.234 1 0 4.46752 9.77469 0.225758 -83.7195 0.222765 107.221 0 -0 0 -0 3.56785e-009 -70.9741 7.5898e-010 -162.81 8.16628e-008 -81.4702 1.01574e-008 -162.793 1.13533e-005 149.343 
1.70735e+006 53.1419 99.2943 2.62733 -168.753 3.97348 7.925 0.649582 -162.013 0 -0 0.195041 94.2913 0.155348 105.533 0 0 3.94572 -172.002 1 0 3.92244 8.00787 0.193697 -85.6316 0.191154 105.565 0 -0 0 -0 2.78739e-009 -72.0126 6.66605e-010 -164.467 7.4819e-008 -83.1258 8.92114e-009 -164.45 9.89747e-006 148.302 
1.74753e+006 46.4756 97.9456 2.24471 -170.12 3.55691 6.60605 0.498153 -162.382 0 -0 0.170602 92.8253 0.135901 104.33 0 0 3.53206 -173.319 1 0 3.51092 6.69095 0.169426 -87.0958 0.167225 104.362 0 -0 0 -0 2.1879e-009 -72.3818 5.9688e-010 -165.67 6.97989e-008 -84.3417 7.98801e-009 -165.652 8.79846e-006 147.7 
1.78865e+006 41.2594 96.8992 1.94677 -171.183 3.2321 5.58872 0.380563 -162.125 0 -0 0.15148 91.659 0.120686 103.432 0 0 3.20952 -174.334 1 0 3.19006 5.67572 0.150436 -88.2604 0.148503 103.465 0 -0 0 -0 1.71077e-009 -72.1253 5.42528e-010 -166.568 6.60255e-008 -85.2651 7.26063e-009 -166.549 7.94154e-006 147.389 
1.83074e+006 37.0689 96.0651 1.70866 -172.033 2.97224 4.78294 0.286928 -161.15 0 -0 0.136119 90.7021 0.108464 102.75 0 0 2.95147 -175.138 1 0 2.93336 4.8721 0.135181 -89.2154 0.133464 102.784 0 -0 0 -0 1.3202e-009 -71.1501 4.9906e-010 -167.25 6.31416e-008 -85.985 6.67889e-009 -167.231 7.25591e-006 147.28 
1.87382e+006 33.6292 95.3855 1.5143 -172.728 2.75996 4.13096 0.210948 -159.163 0 -0 0.123511 89.8969 0.0984334 102.226 0 0 2.74068 -175.789 1 0 2.72366 4.22234 0.12266 -90.0187 0.121121 102.261 0 -0 0 -0 9.93444e-010 -69.1633 4.63564e-010 -167.774 6.09152e-008 -86.5582 6.20385e-009 -167.754 6.69573e-006 147.314 
1.91791e+006 30.7551 94.8217 1.35288 -173.306 2.58353 3.59409 0.148561 -155.446 0 0 0.112977 89.2047 0.090053 101.822 0 0 2.56549 -176.324 1 0 2.54938 3.68777 0.112198 -90.709 0.110809 101.858 0 -0 0 -0 7.161e-010 -65.4455 4.34077e-010 -168.178 5.91897e-008 -87.0226 5.80922e-009 -168.158 6.23008e-006 147.453 
1.96304e+006 28.3172 94.3468 1.21686 -173.793 2.43478 3.14552 0.0974242 -148.089 0 0 0.104043 88.5983 0.082946 101.51 0 0 2.41777 -176.77 1 0 2.40243 3.24155 0.103325 -91.3133 0.102064 101.547 0 -0 0 -0 4.80658e-010 -58.0892 4.09227e-010 -168.49 5.78554e-008 -87.4045 5.47667e-009 -168.47 5.83736e-006 147.669 
2.00923e+006 26.2229 93.9417 1.1008 -174.21 2.3078 2.76603 0.0576495 -131.063 0 0 0.0963683 88.0587 0.0768415 101.272 0 0 2.29168 -177.148 1 0 2.277 2.86449 0.0957037 -91.8509 0.0945527 101.309 0 0 0 0 2.91116e-010 -41.0634 3.8803e-010 -168.728 5.68336e-008 -87.7224 5.19299e-009 -168.708 5.50208e-006 147.943 
2.05651e+006 24.4037 93.5923 1.00075 -174.571 2.19828 2.44154 0.0370725 -88.6783 0 0 0.0897027 87.5717 0.0715401 101.092 0 0 2.18293 -177.47 1 0 2.16881 2.5425 0.0890841 -92.3359 0.0880293 101.131 0 0 0 0 1.91612e-010 1.32175 3.6976e-010 -168.908 5.60666e-008 -87.9899 4.94848e-009 -168.886 5.2128e-006 148.262 
2.1049e+006 22.8082 93.2879 0.913684 -174.885 2.10296 2.16151 0.0470503 -42.6603 0 0 0.0838578 87.1265 0.0668919 100.962 0 0 2.08827 -177.748 1 0 2.07464 2.26502 0.0832794 -92.7789 0.0823097 101.002 0 0 0 0 2.48905e-010 47.3397 3.53871e-010 -169.038 5.55108e-008 -88.217 4.73584e-009 -169.016 4.96093e-006 148.614 
2.15443e+006 21.3972 93.0205 0.837325 -175.161 2.01932 1.91785 0.0699283 -23.2852 0 0 0.0786892 86.7151 0.062782 100.873 0 0 2.00521 -177.99 1 0 1.99202 2.02399 0.0781465 -93.1882 0.0772526 100.913 0 0 0 0 3.7864e-010 66.7148 3.39945e-010 -169.127 5.51329e-008 -88.4115 4.54946e-009 -169.105 4.73989e-006 148.992 
2.20513e+006 20.14 92.7838 0.769883 -175.406 1.94543 1.7043 0.0935961 -14.9422 0 0 0.0740846 86.3311 0.0591211 100.819 0 0 1.93184 -178.201 1 0 1.91903 1.81313 0.0735736 -93.57 0.0727478 100.86 0 0 0 0 5.18719e-010 75.0578 3.27655e-010 -169.181 5.49072e-008 -88.5792 4.38498e-009 -169.159 4.54456e-006 149.389 
2.25702e+006 19.0123 92.5729 0.709946 -175.624 1.87975 1.5159 0.115693 -10.5585 0 0 0.0699552 85.9694 0.0558383 100.794 0 0 1.86662 -178.388 1 0 1.85415 1.6275 0.0694726 -93.9294 0.0687084 100.836 0 0 0 0 6.5627e-010 79.4415 3.16743e-010 -169.206 5.48133e-008 -88.7248 4.23895e-009 -169.183 4.37086e-006 149.8 
2.31013e+006 17.9948 92.3837 0.656384 -175.819 1.82104 1.34872 0.13587 -7.92208 0 0 0.0662297 85.626 0.0528772 100.795 0 0 1.80832 -178.553 1 0 1.79615 1.46315 0.0657728 -94.2704 0.0650648 100.838 0 0 0 0 7.88859e-010 82.0779 3.07005e-010 -169.205 5.48351e-008 -88.8518 4.10862e-009 -169.181 4.21556e-006 150.221 
2.36449e+006 17.0717 92.2132 0.608282 -175.994 1.76831 1.19955 0.154198 -6.18948 0 0 0.0628508 85.2977 0.050192 100.82 0 0 1.75596 -178.699 1 0 1.74406 1.31688 0.0624171 -94.5963 0.0617605 100.864 0 0 0 0 9.16338e-010 83.8105 2.98271e-010 -169.18 5.49596e-008 -88.9634 3.99174e-009 -169.156 4.07602e-006 150.649 
2.42013e+006 16.2302 92.0586 0.564892 -176.153 1.72073 1.0658 0.170844 -4.97885 0 0 0.0597712 84.9817 0.047745 100.864 0 0 1.70871 -178.831 1 0 1.69707 1.1861 0.0593587 -94.9098 0.0587496 100.909 0 0 0 0 1.03915e-009 85.0211 2.90406e-010 -169.136 5.51762e-008 -89.0618 3.88648e-009 -169.111 3.95009e-006 151.081 
2.47708e+006 15.4597 91.9178 0.525595 -176.296 1.67764 0.945302 0.185987 -4.09427 0 0 0.056952 84.6758 0.0455054 100.927 0 0 1.66592 -178.949 1 0 1.65449 1.06865 0.0565589 -95.2132 0.0559937 100.973 0 0 0 0 1.15788e-009 85.9057 2.83297e-010 -169.073 5.54762e-008 -89.1489 3.79134e-009 -169.048 3.83599e-006 151.516 
2.53536e+006 14.7514 91.789 0.489876 -176.427 1.63846 0.83628 0.199794 -3.4256 0 0 0.0543608 84.3782 0.0434473 101.006 0 0 1.62701 -179.055 1 0 1.61579 0.962752 0.0539856 -95.5083 0.0534613 101.053 0 0 0 0 1.2731e-009 86.5744 2.76849e-010 -168.994 5.58527e-008 -89.2264 3.70505e-009 -168.968 3.73223e-006 151.951 
2.59502e+006 14.0977 91.6706 0.457301 -176.546 1.60273 0.737232 0.212413 -2.90648 0 0 0.0519703 84.0872 0.0415491 101.101 0 0 1.59153 -179.152 1 0 1.5805 0.866901 0.0516116 -95.7967 0.0511255 101.149 0 0 0 0 1.38536e-009 87.0935 2.70984e-010 -168.899 5.62997e-008 -89.2956 3.62655e-009 -168.873 3.63757e-006 152.385 
2.65609e+006 13.4925 91.5616 0.427504 -176.656 1.57004 0.646896 0.223976 -2.49471 0 0 0.0497576 83.8014 0.0397925 101.209 0 0 1.55907 -179.24 1 0 1.5482 0.779837 0.0494141 -96.0797 0.048964 101.258 0 0 0 0 1.49514e-009 87.5053 2.65634e-010 -168.791 5.68124e-008 -89.3575 3.55495e-009 -168.764 3.55094e-006 152.816 
2.71859e+006 12.9304 91.4606 0.400173 -176.756 1.54005 0.564196 0.234595 -2.16224 0 0 0.047703 83.5198 0.0381617 101.33 0 0 1.52929 -179.32 1 0 1.51858 0.700486 0.0473736 -96.3586 0.0469573 101.381 0 0 0 0 1.60288e-009 87.8378 2.60742e-010 -168.67 5.73867e-008 -89.4132 3.48948e-009 -168.642 3.47145e-006 153.245 
2.78256e+006 12.4067 91.3668 0.375039 -176.847 1.51247 0.488214 0.244369 -1.88978 0 0 0.0457897 83.2412 0.0366435 101.464 0 0 1.50191 -179.393 1 0 1.49134 0.627934 0.0454735 -96.6343 0.0450892 101.515 0 0 0 0 1.70896e-009 88.1102 2.5626e-010 -168.536 5.80193e-008 -89.4635 3.4295e-009 -168.508 3.39834e-006 153.669 
2.84804e+006 11.9176 91.2795 0.351874 -176.932 1.48705 0.418162 0.253386 -1.66366 0 0 0.0440031 82.9649 0.0352263 101.608 0 0 1.47666 -179.46 1 0 1.46622 0.561391 0.0436992 -96.9078 0.0433453 101.661 0 0 0 0 1.81371e-009 88.3363 2.52146e-010 -168.392 5.87073e-008 -89.5089 3.37444e-009 -168.363 3.33092e-006 154.088 
2.91505e+006 11.4596 91.1979 0.330476 -177.01 1.46356 0.353357 0.26172 -1.47393 0 0 0.0423309 82.69 0.0339001 101.764 0 0 1.45334 -179.522 1 0 1.44302 0.500178 0.0420385 -97.1797 0.0417134 101.818 0 0 0 0 1.91745e-009 88.5261 2.48363e-010 -168.236 5.94484e-008 -89.55 3.32382e-009 -168.206 3.26863e-006 154.502 
2.98365e+006 11.0298 91.1214 0.310671 -177.081 1.44183 0.293207 0.269438 -1.3132 0 0 0.0407619 82.4158 0.0326563 101.93 0 0 1.43175 -179.58 1 0 1.42155 0.443703 0.0404803 -97.4509 0.0401828 101.985 0 0 0 0 2.02044e-009 88.6868 2.4488e-010 -168.07 6.02405e-008 -89.5874 3.2772e-009 -168.04 3.21096e-006 154.909 
3.05386e+006 10.6254 91.0494 0.292307 -177.147 1.42167 0.237196 0.276598 -1.17591 0 0 0.0392867 82.1418 0.0314872 102.105 0 0 1.41174 -179.633 1 0 1.40164 0.391453 0.0390152 -97.7219 0.0387442 102.162 0 0 0 0 2.12294e-009 88.8241 2.41669e-010 -167.895 6.10822e-008 -89.6215 3.23423e-009 -167.863 3.15748e-006 155.31 
3.12572e+006 10.2443 90.9816 0.275251 -177.208 1.40294 0.184872 0.28325 -1.05775 0 0 0.0378969 81.8673 0.0303861 102.29 0 0 1.39314 -179.682 1 0 1.38314 0.342977 0.037635 -97.9932 0.0373893 102.348 0 0 0 0 2.22515e-009 88.9423 2.38706e-010 -167.71 6.19721e-008 -89.6527 3.19457e-009 -167.678 3.10779e-006 155.705 
