f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f 
3.51119e+009 0.00601624 -2.83199 0 0 0.400933 3.59224 0 0 0.207553 90.8189 1 0 0.00206713 -77.8395 0 180 8.83381e-006 89.7365 4.956e-005 -94.0855 2.70676e-005 92.2884 1.42275e-005 72.3202 
3.59381e+009 0.00576295 -3.31147 0 0 0.401335 3.65151 0 0 0.202896 90.347 1 0 0.00202271 -77.9124 0 180 8.81441e-006 89.5462 5.06838e-005 -94.0759 2.77304e-005 92.4321 1.47311e-005 72.3539 
3.67838e+009 0.00552099 -3.79275 0 0 0.401752 3.71087 0 0 0.198335 89.8761 1 0 0.00197933 -77.9806 0 180 8.79971e-006 89.3669 5.18329e-005 -94.0674 2.8411e-005 92.5704 1.52391e-005 72.37 
3.76494e+009 0.00528986 -4.27613 0 0 0.402183 3.77027 0 0 0.193869 89.406 1 0 0.00193695 -78.0446 0 180 8.7897e-006 89.1983 5.30078e-005 -94.0598 2.91097e-005 92.7036 1.57517e-005 72.3699 
3.85353e+009 0.00506908 -4.76191 0 0 0.402628 3.82962 0 0 0.189496 88.9366 1 0 0.00189556 -78.1045 0 180 8.78441e-006 89.0404 5.4209e-005 -94.0532 2.98271e-005 92.8319 1.62688e-005 72.3547 
3.94421e+009 0.00485817 -5.25041 0 0 0.403088 3.88888 0 0 0.185215 88.4677 1 0 0.00185513 -78.1605 0 180 8.78384e-006 88.893 5.54371e-005 -94.0476 3.05636e-005 92.9555 1.67906e-005 72.3257 
4.03702e+009 0.00465671 -5.74191 0 0 0.403563 3.94796 0 0 0.181024 87.9992 1 0 0.00181565 -78.2128 0 180 8.78801e-006 88.756 5.66926e-005 -94.0428 3.13197e-005 93.0748 1.7317e-005 72.2837 
4.13201e+009 0.00446425 -6.2367 0 0 0.404053 4.00678 0 0 0.176922 87.5309 1 0 0.00177708 -78.2617 0 180 8.79694e-006 88.6292 5.79761e-005 -94.0389 3.2096e-005 93.1899 1.78481e-005 72.2297 
4.22924e+009 0.0042804 -6.73507 0 0 0.404558 4.06527 0 0 0.172907 87.0628 1 0 0.00173942 -78.3074 0 180 8.81065e-006 88.5123 5.92881e-005 -94.0358 3.2893e-005 93.3009 1.83839e-005 72.1644 
4.32876e+009 0.00410477 -7.23731 0 0 0.405079 4.12335 0 0 0.168978 86.5946 1 0 0.00170264 -78.3501 0 180 8.82917e-006 88.4053 6.06292e-005 -94.0334 3.37112e-005 93.4081 1.89245e-005 72.0887 
4.43062e+009 0.00393698 -7.7437 0 0 0.405616 4.18094 0 0 0.165134 86.1264 1 0 0.00166671 -78.3899 0 180 8.85251e-006 88.3078 6.2e-005 -94.0318 3.45513e-005 93.5116 1.94699e-005 72.0033 
4.53488e+009 0.00377667 -8.25449 0 0 0.406169 4.23794 0 0 0.161373 85.6578 1 0 0.00163163 -78.4272 0 180 8.88072e-006 88.2198 6.3401e-005 -94.0309 3.54138e-005 93.6115 2.002e-005 71.9087 
4.64159e+009 0.00362351 -8.76996 0 0 0.406738 4.29426 0 0 0.157694 85.1889 1 0 0.00159736 -78.4622 0 180 8.91382e-006 88.1408 6.48329e-005 -94.0305 3.62994e-005 93.7079 2.05749e-005 71.8056 
4.75081e+009 0.00347717 -9.29037 0 0 0.407322 4.34983 0 0 0.154095 84.7195 1 0 0.00156388 -78.495 0 180 8.95184e-006 88.0707 6.62963e-005 -94.0308 3.72086e-005 93.801 2.11346e-005 71.6946 
4.8626e+009 0.00333734 -9.81595 0 0 0.407923 4.40453 0 0 0.150575 84.2495 1 0 0.00153119 -78.5259 0 180 8.99483e-006 88.0092 6.77918e-005 -94.0315 3.81421e-005 93.8907 2.1699e-005 71.5762 
4.97702e+009 0.00320373 -10.347 0 0 0.40854 4.45828 0 0 0.147132 83.7787 1 0 0.00149925 -78.5551 0 180 9.04282e-006 87.956 6.93201e-005 -94.0328 3.91005e-005 93.9771 2.22682e-005 71.451 
5.09414e+009 0.00307604 -10.8836 0 0 0.409173 4.51099 0 0 0.143766 83.3072 1 0 0.00146806 -78.5828 0 180 9.09585e-006 87.9109 7.08818e-005 -94.0344 4.00846e-005 94.0604 2.28421e-005 71.3194 
5.21401e+009 0.00295402 -11.4261 0 0 0.409822 4.56254 0 0 0.140475 82.8346 1 0 0.00143758 -78.6093 0 180 9.15398e-006 87.8735 7.24776e-005 -94.0363 4.10951e-005 94.1405 2.34207e-005 71.182 
5.3367e+009 0.00283739 -11.9747 0 0 0.410487 4.61285 0 0 0.137258 82.3611 1 0 0.0014078 -78.6347 0 180 9.21724e-006 87.8436 7.41082e-005 -94.0386 4.21325e-005 94.2175 2.40039e-005 71.0392 
5.46228e+009 0.00272591 -12.5295 0 0 0.411167 4.66181 0 0 0.134113 81.8864 1 0 0.00137871 -78.6593 0 180 9.2857e-006 87.8209 7.57743e-005 -94.041 4.31977e-005 94.2915 2.45917e-005 70.8915 
5.59081e+009 0.00261935 -13.0908 0 0 0.411864 4.70933 0 0 0.131039 81.4104 1 0 0.00135028 -78.6833 0 180 9.35939e-006 87.8049 7.74766e-005 -94.0436 4.42914e-005 94.3623 2.51841e-005 70.7393 
5.72237e+009 0.00251748 -13.6586 0 0 0.412575 4.75531 0 0 0.128035 80.9331 1 0 0.0013225 -78.7068 0 180 9.43839e-006 87.7955 7.92158e-005 -94.0463 4.54144e-005 94.4301 2.57809e-005 70.5832 
5.85702e+009 0.00242009 -14.2332 0 0 0.413302 4.79965 0 0 0.125099 80.4544 1 0 0.00129534 -78.7301 0 180 9.52275e-006 87.7923 8.09928e-005 -94.0489 4.65674e-005 94.4949 2.63821e-005 70.4234 
5.99484e+009 0.00232696 -14.8147 0 0 0.414044 4.84225 0 0 0.122231 79.9741 1 0 0.0012688 -78.7534 0 180 9.61253e-006 87.7949 8.28083e-005 -94.0515 4.77511e-005 94.5565 2.69877e-005 70.2606 
6.13591e+009 0.0022379 -15.4032 0 0 0.4148 4.88302 0 0 0.119429 79.4923 1 0 0.00124286 -78.7768 0 180 9.70779e-006 87.803 8.4663e-005 -94.054 4.89665e-005 94.6151 2.75975e-005 70.095 
6.28029e+009 0.00215273 -15.9987 0 0 0.41557 4.92186 0 0 0.116692 79.0087 1 0 0.00121749 -78.8005 0 180 9.80861e-006 87.8163 8.65579e-005 -94.0562 5.02144e-005 94.6706 2.82115e-005 69.9273 
6.42807e+009 0.00207127 -16.6015 0 0 0.416353 4.95868 0 0 0.114019 78.5234 1 0 0.00119269 -78.8247 0 180 9.91506e-006 87.8345 8.84937e-005 -94.0582 5.14955e-005 94.723 2.88297e-005 69.7577 
6.57933e+009 0.00199335 -17.2114 0 0 0.41715 4.9934 0 0 0.111408 78.0362 1 0 0.00116843 -78.8496 0 180 1.00272e-005 87.8572 9.04714e-005 -94.0598 5.28107e-005 94.7723 2.94518e-005 69.5867 
6.73415e+009 0.00191879 -17.8286 0 0 0.417959 5.02593 0 0 0.10886 77.5471 1 0 0.00114471 -78.8753 0 180 1.01451e-005 87.8841 9.24918e-005 -94.0611 5.41608e-005 94.8185 3.0078e-005 69.4148 
6.89261e+009 0.00184746 -18.4531 0 0 0.41878 5.0562 0 0 0.106371 77.056 1 0 0.0011215 -78.902 0 180 1.02689e-005 87.9148 9.45559e-005 -94.0618 5.55468e-005 94.8615 3.0708e-005 69.2424 
7.0548e+009 0.00177919 -19.0849 0 0 0.419613 5.08412 0 0 0.103942 76.5628 1 0 0.0010988 -78.9298 0 180 1.03986e-005 87.9491 9.66646e-005 -94.062 5.69695e-005 94.9014 3.13418e-005 69.07 
7.22081e+009 0.00171385 -19.7239 0 0 0.420456 5.10962 0 0 0.101571 76.0675 1 0 0.00107658 -78.9589 0 180 1.05344e-005 87.9866 9.88188e-005 -94.0615 5.84299e-005 94.938 3.19794e-005 68.8979 
7.39072e+009 0.00165131 -20.3701 0 0 0.421309 5.13264 0 0 0.0992581 75.5699 1 0 0.00105484 -78.9893 0 180 1.06762e-005 88.027 0.00010102 -94.0604 5.99288e-005 94.9715 3.26206e-005 68.7267 
7.56463e+009 0.00159143 -21.0233 0 0 0.422171 5.15312 0 0 0.0970009 75.07 1 0 0.00103356 -79.0213 0 180 1.08242e-005 88.0701 0.000103268 -94.0585 6.14671e-005 95.0018 3.32654e-005 68.5567 
7.74264e+009 0.00153409 -21.6837 0 0 0.423042 5.171 0 0 0.094799 74.5678 1 0 0.00101273 -79.0548 0 180 1.09786e-005 88.1154 0.000105565 -94.0558 6.30458e-005 95.0288 3.39138e-005 68.3885 
7.92483e+009 0.00147918 -22.3509 0 0 0.42392 5.18624 0 0 0.0926512 74.0631 1 0 0.000992328 -79.0899 0 180 1.11393e-005 88.1628 0.000107912 -94.0523 6.46659e-005 95.0526 3.45657e-005 68.2224 
8.11131e+009 0.00142659 -23.0248 0 0 0.424805 5.19879 0 0 0.0905567 73.5559 1 0 0.000972352 -79.1269 0 180 1.13065e-005 88.2119 0.00011031 -94.0478 6.63283e-005 95.0732 3.5221e-005 68.0588 
8.30218e+009 0.0013762 -23.7053 0 0 0.425695 5.20862 0 0 0.0885145 73.0462 1 0 0.000952787 -79.1656 0 180 1.14802e-005 88.2625 0.00011276 -94.0423 6.8034e-005 95.0905 3.58798e-005 67.8983 
8.49753e+009 0.00132792 -24.3922 0 0 0.426591 5.2157 0 0 0.0865235 72.5338 1 0 0.000933621 -79.2062 0 180 1.16607e-005 88.3144 0.000115264 -94.0358 6.9784e-005 95.1046 3.6542e-005 67.7413 
8.69749e+009 0.00128164 -25.0853 0 0 0.427491 5.22002 0 0 0.0845829 72.0187 1 0 0.000914844 -79.2487 0 180 1.1848e-005 88.3672 0.000117822 -94.0282 7.15792e-005 95.1155 3.72077e-005 67.5881 
8.90215e+009 0.00123729 -25.7843 0 0 0.428393 5.22155 0 0 0.0826917 71.5008 1 0 0.000896444 -79.2932 0 180 1.20421e-005 88.4208 0.000120436 -94.0194 7.34208e-005 95.1232 3.78767e-005 67.4393 
9.11163e+009 0.00119476 -26.4889 0 0 0.429298 5.22029 0 0 0.080849 70.98 1 0 0.000878411 -79.3397 0 180 1.22433e-005 88.4749 0.000123107 -94.0095 7.53097e-005 95.1277 3.85493e-005 67.2952 
9.32603e+009 0.00115399 -27.1989 0 0 0.430204 5.21625 0 0 0.0790539 70.4564 1 0 0.000860735 -79.3881 0 180 1.24516e-005 88.5293 0.000125837 -93.9985 7.72469e-005 95.1291 3.92254e-005 67.1562 
9.54548e+009 0.00111488 -27.914 0 0 0.43111 5.20944 0 0 0.0773055 69.9297 1 0 0.000843407 -79.4385 0 180 1.26671e-005 88.5838 0.000128627 -93.9861 7.92336e-005 95.1273 3.99051e-005 67.0228 
9.7701e+009 0.00107736 -28.6339 0 0 0.432015 5.19986 0 0 0.0756029 69.4001 1 0 0.000826417 -79.4908 0 180 1.289e-005 88.6383 0.000131478 -93.9725 8.12707e-005 95.1225 4.05885e-005 66.8954 
1e+010 0.00104135 -29.3581 0 0 0.432918 5.18755 0 0 0.0739452 68.8673 1 0 0.000809757 -79.5451 0 180 1.31204e-005 88.6926 0.000134393 -93.9577 8.33595e-005 95.1147 4.12757e-005 66.7743 
1.02353e+010 0.0010068 -30.0863 0 0 0.433819 5.17253 0 0 0.0723316 68.3313 1 0 0.000793418 -79.6013 0 180 1.33583e-005 88.7465 0.000137372 -93.9415 8.55009e-005 95.1038 4.19668e-005 66.6599 
1.04762e+010 0.000973634 -30.8183 0 0 0.434716 5.15485 0 0 0.0707612 67.7922 1 0 0.000777392 -79.6593 0 180 1.36041e-005 88.7998 0.000140417 -93.924 8.76961e-005 95.0901 4.26621e-005 66.5525 
1.07227e+010 0.000941787 -31.5534 0 0 0.435608 5.13455 0 0 0.0692332 67.2497 1 0 0.000761671 -79.7191 0 180 1.38577e-005 88.8524 0.00014353 -93.9052 8.99462e-005 95.0734 4.33617e-005 66.4526 
1.0975e+010 0.000911202 -32.2914 0 0 0.436495 5.11168 0 0 0.0677467 66.7038 1 0 0.000746248 -79.7806 0 180 1.41193e-005 88.9043 0.000146713 -93.885 9.22525e-005 95.054 4.40658e-005 66.3605 
1.12332e+010 0.000881821 -33.0319 0 0 0.437375 5.0863 0 0 0.0663009 66.1546 1 0 0.000731116 -79.8438 0 180 1.4389e-005 88.9553 0.000149968 -93.8636 9.4616e-005 95.0318 4.47746e-005 66.2764 
1.14976e+010 0.000853591 -33.7743 0 0 0.438248 5.05847 0 0 0.0648949 65.6019 1 0 0.000716268 -79.9085 0 180 1.46671e-005 89.0053 0.000153295 -93.8408 9.70379e-005 95.007 4.54885e-005 66.2007 
1.17681e+010 0.000826459 -34.5183 0 0 0.439113 5.02826 0 0 0.0635281 65.0456 1 0 0.000701698 -79.9747 0 180 1.49535e-005 89.0542 0.000156697 -93.8167 9.95195e-005 94.9797 4.62078e-005 66.1337 
1.2045e+010 0.000800378 -35.2633 0 0 0.439969 4.99574 0 0 0.0621995 64.4858 1 0 0.000687399 -80.0423 0 180 1.52486e-005 89.1019 0.000160177 -93.7913 0.000102062 94.9498 4.69326e-005 66.0755 
1.23285e+010 0.000775299 -36.009 0 0 0.440815 4.96099 0 0 0.0609084 63.9224 1 0 0.000673366 -80.1111 0 180 1.55524e-005 89.1484 0.000163735 -93.7647 0.000104667 94.9176 4.76635e-005 66.0265 
1.26186e+010 0.000751178 -36.7548 0 0 0.441651 4.9241 0 0 0.059654 63.3554 1 0 0.000659593 -80.1811 0 180 1.58651e-005 89.1936 0.000167375 -93.7368 0.000107335 94.883 4.84008e-005 65.9869 
1.29155e+010 0.000727974 -37.5004 0 0 0.442476 4.88515 0 0 0.0584354 62.7846 1 0 0.000646075 -80.2522 0 180 1.61868e-005 89.2375 0.000171097 -93.7076 0.000110068 94.8463 4.91449e-005 65.9568 
1.32194e+010 0.000705644 -38.2452 0 0 0.443288 4.84422 0 0 0.0572521 62.2102 1 0 0.000632806 -80.3241 0 180 1.65178e-005 89.28 0.000174905 -93.6773 0.000112867 94.8074 4.98962e-005 65.9365 
1.35305e+010 0.000684152 -38.9887 0 0 0.444089 4.80142 0 0 0.0561031 61.632 1 0 0.000619781 -80.3969 0 180 1.68581e-005 89.3212 0.0001788 -93.6458 0.000115733 94.7666 5.06553e-005 65.9261 
1.38489e+010 0.000663459 -39.7306 0 0 0.444876 4.75683 0 0 0.0549877 61.0501 1 0 0.000606997 -80.4703 0 180 1.7208e-005 89.3609 0.000182784 -93.6132 0.000118669 94.7238 5.14227e-005 65.9256 
1.41747e+010 0.00064353 -40.4702 0 0 0.44565 4.71055 0 0 0.0539052 60.4645 1 0 0.000594448 -80.5443 0 180 1.75677e-005 89.3992 0.000186861 -93.5796 0.000121674 94.6792 5.21988e-005 65.9353 
1.45083e+010 0.000624334 -41.2073 0 0 0.44641 4.66267 0 0 0.0528549 59.8751 1 0 0.000582131 -80.6187 0 180 1.79373e-005 89.4361 0.000191032 -93.5448 0.000124752 94.633 5.29842e-005 65.9552 
1.48497e+010 0.000605836 -41.9412 0 0 0.447156 4.6133 0 0 0.051836 59.2819 1 0 0.000570041 -80.6933 0 180 1.8317e-005 89.4715 0.000195299 -93.5091 0.000127903 94.5851 5.37796e-005 65.9853 
1.51991e+010 0.000588008 -42.6717 0 0 0.447887 4.56254 0 0 0.0508478 58.6851 1 0 0.000558174 -80.7681 0 180 1.87071e-005 89.5055 0.000199666 -93.4725 0.000131128 94.5358 5.45855e-005 66.0257 
1.55568e+010 0.000570821 -43.3981 0 0 0.448603 4.51048 0 0 0.0498895 58.0846 1 0 0.000546526 -80.8429 0 180 1.91076e-005 89.538 0.000204134 -93.4349 0.00013443 94.4851 5.54026e-005 66.0763 
1.59228e+010 0.000554246 -44.1201 0 0 0.449304 4.45722 0 0 0.0489606 57.4805 1 0 0.000535094 -80.9175 0 180 1.95189e-005 89.5692 0.000208707 -93.3965 0.00013781 94.4331 5.62316e-005 66.1372 
1.62975e+010 0.000538258 -44.8374 0 0 0.449989 4.40285 0 0 0.0480603 56.8727 1 0 0.000523874 -80.9919 0 180 1.99411e-005 89.599 0.000213386 -93.3574 0.00014127 94.3799 5.70732e-005 66.2082 
1.6681e+010 0.000522831 -45.5494 0 0 0.450658 4.34749 0 0 0.0471878 56.2615 1 0 0.000512864 -81.0659 0 180 2.03744e-005 89.6274 0.000218175 -93.3175 0.000144811 94.3257 5.79281e-005 66.2894 
1.70735e+010 0.000507942 -46.2557 0 0 0.451311 4.29121 0 0 0.0463427 55.6469 1 0 0.000502059 -81.1394 0 180 2.08191e-005 89.6545 0.000223077 -93.2769 0.000148435 94.2705 5.8797e-005 66.3805 
1.74753e+010 0.000493569 -46.9561 0 0 0.451948 4.23412 0 0 0.0455241 55.0289 1 0 0.000491456 -81.2122 0 180 2.12754e-005 89.6803 0.000228094 -93.2356 0.000152144 94.2144 5.96807e-005 66.4816 
1.78865e+010 0.000479688 -47.6501 0 0 0.45257 4.17631 0 0 0.0447314 54.4077 1 0 0.000481052 -81.2842 0 180 2.17436e-005 89.7048 0.000233229 -93.1939 0.00015594 94.1575 6.05801e-005 66.5924 
1.83074e+010 0.000466281 -48.3373 0 0 0.453174 4.11786 0 0 0.043964 53.7833 1 0 0.000470845 -81.3553 0 180 2.22238e-005 89.728 0.000238485 -93.1516 0.000159824 94.0999 6.14959e-005 66.7128 
1.87382e+010 0.000453327 -49.0175 0 0 0.453763 4.05886 0 0 0.0432212 53.156 1 0 0.000460831 -81.4253 0 180 2.27163e-005 89.7501 0.000243865 -93.1088 0.000163799 94.0418 6.24291e-005 66.8426 
1.91791e+010 0.000440807 -49.6903 0 0 0.454336 3.99941 0 0 0.0425025 52.5258 1 0 0.000451007 -81.4943 0 180 2.32215e-005 89.7709 0.000249373 -93.0656 0.000167867 93.9831 6.33803e-005 66.9816 
1.96304e+010 0.000428703 -50.3554 0 0 0.454892 3.93958 0 0 0.0418072 51.893 1 0 0.000441371 -81.5619 0 180 2.37394e-005 89.7907 0.00025501 -93.0221 0.000172029 93.924 6.43506e-005 67.1295 
2.00923e+010 0.000417 -51.0125 0 0 0.455433 3.87944 0 0 0.0411346 51.2576 1 0 0.000431919 -81.6282 0 180 2.42705e-005 89.8093 0.000260782 -92.9783 0.000176287 93.8646 6.53408e-005 67.2861 
2.05651e+010 0.000405679 -51.6614 0 0 0.455957 3.81909 0 0 0.0404843 50.6199 1 0 0.00042265 -81.6929 0 180 2.48149e-005 89.8269 0.00026669 -92.9342 0.000180645 93.8049 6.63519e-005 67.4512 
2.1049e+010 0.000394726 -52.3017 0 0 0.456466 3.75858 0 0 0.0398556 49.98 1 0 0.00041356 -81.7561 0 180 2.53731e-005 89.8435 0.000272739 -92.8899 0.000185103 93.745 6.73848e-005 67.6244 
2.15443e+010 0.000384127 -52.9333 0 0 0.456959 3.698 0 0 0.0392479 49.3382 1 0 0.000404646 -81.8176 0 180 2.59451e-005 89.8591 0.000278931 -92.8455 0.000189665 93.685 6.84404e-005 67.8056 
2.20513e+010 0.000373866 -53.5558 0 0 0.457437 3.63741 0 0 0.0386607 48.6947 1 0 0.000395907 -81.8772 0 180 2.65315e-005 89.8738 0.000285271 -92.801 0.000194333 93.625 6.95198e-005 67.9943 
2.25702e+010 0.000363931 -54.1691 0 0 0.4579 3.57687 0 0 0.0380934 48.0497 1 0 0.000387338 -81.935 0 180 2.71324e-005 89.8876 0.000291761 -92.7564 0.000199108 93.565 7.06238e-005 68.1902 
2.31013e+010 0.000354309 -54.7731 0 0 0.458348 3.51644 0 0 0.0375454 47.4034 1 0 0.000378939 -81.9908 0 180 2.77481e-005 89.9005 0.000298406 -92.7118 0.000203994 93.5051 7.17536e-005 68.3931 
2.36449e+010 0.000344987 -55.3674 0 0 0.458781 3.45619 0 0 0.0370163 46.7561 1 0 0.000370706 -82.0445 0 180 2.83791e-005 89.9126 0.000305209 -92.6673 0.000208993 93.4453 7.291e-005 68.6026 
2.42013e+010 0.000335954 -55.952 0 0 0.4592 3.39616 0 0 0.0365055 46.1081 1 0 0.000362636 -82.096 0 180 2.90256e-005 89.924 0.000312174 -92.6228 0.000214107 93.3857 7.40942e-005 68.8184 
2.47708e+010 0.000327199 -56.5267 0 0 0.459605 3.33641 0 0 0.0360125 45.4595 1 0 0.000354728 -82.1453 0 180 2.9688e-005 89.9345 0.000319306 -92.5785 0.00021934 93.3264 7.53072e-005 69.0401 
2.53536e+010 0.000318711 -57.0913 0 0 0.459995 3.27698 0 0 0.0355368 44.8108 1 0 0.000346978 -82.1922 0 180 3.03667e-005 89.9444 0.000326607 -92.5343 0.000224693 93.2673 7.655e-005 69.2673 
2.59502e+010 0.000310481 -57.6458 0 0 0.460373 3.21793 0 0 0.0350778 44.1621 1 0 0.000339385 -82.2368 0 180 3.10619e-005 89.9536 0.000334082 -92.4903 0.00023017 93.2087 7.78237e-005 69.4998 
2.65609e+010 0.000302497 -58.19 0 0 0.460737 3.15929 0 0 0.0346352 43.5137 1 0 0.000331945 -82.2789 0 180 3.1774e-005 89.9622 0.000341736 -92.4465 0.000235774 93.1504 7.91294e-005 69.7371 
2.71859e+010 0.000294753 -58.7238 0 0 0.461088 3.1011 0 0 0.0342083 42.866 1 0 0.000324657 -82.3184 0 180 3.25035e-005 89.9702 0.000349572 -92.4029 0.000241507 93.0926 8.04682e-005 69.9789 
2.78256e+010 0.000287237 -59.2472 0 0 0.461426 3.04341 0 0 0.0337968 42.2192 1 0 0.000317517 -82.3553 0 180 3.32507e-005 89.9775 0.000357594 -92.3597 0.000247373 93.0352 8.18412e-005 70.2248 
2.84804e+010 0.000279943 -59.76 0 0 0.461753 2.98623 0 0 0.0334002 41.5736 1 0 0.000310524 -82.3896 0 180 3.4016e-005 89.9844 0.000365809 -92.3168 0.000253374 92.9783 8.32494e-005 70.4745 
2.91505e+010 0.000272861 -60.2622 0 0 0.462067 2.92961 0 0 0.033018 40.9295 1 0 0.000303675 -82.4211 0 180 3.47999e-005 89.9907 0.000374219 -92.2742 0.000259514 92.922 8.46941e-005 70.7276 
2.98365e+010 0.000265985 -60.7538 0 0 0.46237 2.87357 0 0 0.0326499 40.2872 1 0 0.000296968 -82.4498 0 180 3.56027e-005 89.9966 0.000382829 -92.2319 0.000265795 92.8662 8.61763e-005 70.9838 
3.05386e+010 0.000259307 -61.2347 0 0 0.462661 2.81814 0 0 0.0322952 39.6471 1 0 0.0002904 -82.4756 0 180 3.64248e-005 90.002 0.000391645 -92.1901 0.000272222 92.8111 8.76972e-005 71.2427 
3.12572e+010 0.000252819 -61.7049 0 0 0.462941 2.76335 0 0 0.0319538 39.0093 1 0 0.000283969 -82.4986 0 180 3.72668e-005 90.007 0.000400671 -92.1487 0.000278798 92.7565 8.9258e-005 71.504 
3.19927e+010 0.000246517 -62.1643 0 0 0.463211 2.7092 0 0 0.031625 38.3742 1 0 0.000277672 -82.5185 0 180 3.8129e-005 90.0115 0.000409912 -92.1077 0.000285525 92.7026 9.08599e-005 71.7674 
3.27455e+010 0.000240392 -62.613 0 0 0.46347 2.65573 0 0 0.0313086 37.742 1 0 0.000271508 -82.5355 0 180 3.90119e-005 90.0157 0.000419374 -92.0671 0.000292409 92.6494 9.25039e-005 72.0326 
3.3516e+010 0.000234438 -63.0509 0 0 0.46372 2.60295 0 0 0.0310042 37.1132 1 0 0.000265473 -82.5494 0 180 3.99161e-005 90.0195 0.00042906 -92.027 0.000299451 92.5968 9.41915e-005 72.2991 
3.43047e+010 0.000228651 -63.478 0 0 0.463959 2.55087 0 0 0.0307112 36.4878 1 0 0.000259567 -82.5602 0 180 4.08419e-005 90.023 0.000438978 -91.9874 0.000306657 92.545 9.59237e-005 72.5668 
3.51119e+010 0.000223024 -63.8944 0 0 0.464189 2.49951 0 0 0.0304295 35.8663 1 0 0.000253786 -82.5678 0 180 4.17898e-005 90.0262 0.000449132 -91.9483 0.00031403 92.4938 9.77018e-005 72.8352 
3.59381e+010 0.000217552 -64.3001 0 0 0.46441 2.44888 0 0 0.0301585 35.2488 1 0 0.000248128 -82.5723 0 180 4.27605e-005 90.0291 0.000459527 -91.9096 0.000321573 92.4434 9.9527e-005 73.1042 
3.67838e+010 0.000212229 -64.695 0 0 0.464623 2.39899 0 0 0.029898 34.6356 1 0 0.00024259 -82.5734 0 180 4.37543e-005 90.0317 0.00047017 -91.8715 0.000329291 92.3937 0.000101401 73.3735 
3.76494e+010 0.000207052 -65.0792 0 0 0.464827 2.34985 0 0 0.0296476 34.0271 1 0 0.000237172 -82.5713 0 180 4.47719e-005 90.034 0.000481067 -91.834 0.000337189 92.3447 0.000103324 73.6427 
3.85353e+010 0.000202014 -65.4528 0 0 0.465022 2.30145 0 0 0.029407 33.4233 1 0 0.00023187 -82.5659 0 180 4.58138e-005 90.0361 0.000492222 -91.7969 0.000345269 92.2965 0.000105298 73.9117 
3.94421e+010 0.000197112 -65.8157 0 0 0.46521 2.25382 0 0 0.0291757 32.8246 1 0 0.000226683 -82.5571 0 180 4.68805e-005 90.038 0.000503643 -91.7604 0.000353537 92.249 0.000107325 74.1801 
4.03702e+010 0.000192342 -66.1681 0 0 0.46539 2.20695 0 0 0.0289536 32.2312 1 0 0.000221608 -82.5448 0 180 4.79726e-005 90.0397 0.000515335 -91.7244 0.000361997 92.2023 0.000109405 74.4478 
4.13201e+010 0.000187698 -66.5099 0 0 0.465563 2.16085 0 0 0.0287402 31.6432 1 0 0.000216643 -82.5291 0 180 4.90907e-005 90.0412 0.000527306 -91.689 0.000370654 92.1563 0.00011154 74.7145 
4.22924e+010 0.000183177 -66.8412 0 0 0.465728 2.11551 0 0 0.0285354 31.0609 1 0 0.000211785 -82.51 0 180 5.02354e-005 90.0425 0.00053956 -91.6541 0.000379511 92.1111 0.000113732 74.98 
4.32876e+010 0.000178776 -67.162 0 0 0.465887 2.07093 0 0 0.0283387 30.4845 1 0 0.000207034 -82.4872 0 180 5.14074e-005 90.0436 0.000552106 -91.6198 0.000388575 92.0667 0.000115981 75.2442 
4.43062e+010 0.00017449 -67.4724 0 0 0.466039 2.02713 0 0 0.0281498 29.9142 1 0 0.000202387 -82.4609 0 180 5.26072e-005 90.0446 0.00056495 -91.586 0.000397849 92.023 0.00011829 75.5067 
4.53488e+010 0.000170317 -67.7724 0 0 0.466185 1.98408 0 0 0.0279686 29.3501 1 0 0.000197842 -82.431 0 180 5.38355e-005 90.0454 0.000578099 -91.5528 0.000407339 91.9801 0.000120659 75.7675 
4.64159e+010 0.000166251 -68.0622 0 0 0.466325 1.9418 0 0 0.0277948 28.7923 1 0 0.000193397 -82.3974 0 180 5.50929e-005 90.0461 0.00059156 -91.5202 0.00041705 91.9379 0.00012309 76.0264 
4.75081e+010 0.000162292 -68.3416 0 0 0.466459 1.90028 0 0 0.0276279 28.2411 1 0 0.000189049 -82.3601 0 180 5.63802e-005 90.0466 0.000605341 -91.4881 0.000426987 91.8965 0.000125585 76.2832 
4.8626e+010 0.000158434 -68.6109 0 0 0.466587 1.85951 0 0 0.0274679 27.6966 1 0 0.000184798 -82.3191 0 180 5.7698e-005 90.0471 0.000619448 -91.4566 0.000437155 91.8559 0.000128145 76.5378 
4.97702e+010 0.000154675 -68.8701 0 0 0.46671 1.81949 0 0 0.0273144 27.1588 1 0 0.000180641 -82.2743 0 180 5.90471e-005 90.0474 0.00063389 -91.4256 0.00044756 91.816 0.000130771 76.79 
5.09414e+010 0.000151013 -69.1191 0 0 0.466828 1.78021 0 0 0.0271673 26.628 1 0 0.000176576 -82.2257 0 180 6.04281e-005 90.0477 0.000648674 -91.3952 0.000458208 91.7768 0.000133466 77.0398 
